Date,Product,DayOfWeek,UnitsSold,UnitPrice,Revenue,MarketingSpend,CompetitorPriceIndex,WebSearchInterest,IsPromo,IsHoliday,Day,Month,Quarter,WeekOfYear,MarketingSpend_lag1,WebSearchInterest_lag2,UnitsSold_roll_mean_7,UnitsSold_roll_std_7,UnitsSold_roll_mean_30,UnitsSold_roll_std_30
2024-11-04,EcoFit Smart Bottle,0,191,270,51570,4098.05,108.4,49.5,0,0,4,11,4,45,2320.93,60.6,196.7142857,22.61057485,213.1,21.995846
2024-11-05,EcoFit Smart Bottle,1,175,270,47250,3641.59,108.5,47.0,0,0,5,11,4,45,4098.05,36.9,194.4285714,24.0475719,211.8,23.06721812
2024-11-06,EcoFit Smart Bottle,2,190,270,51300,5929.51,108.5,47.1,0,0,6,11,4,45,3641.59,49.5,195.5714286,23.54327323,212.0333333,22.79970256
2024-11-07,EcoFit Smart Bottle,3,231,270,62370,2448.16,107.6,38.6,1,0,7,11,4,45,5929.51,47.0,204.8571429,22.74077521,212.6666667,23.06113813
2024-11-08,EcoFit Smart Bottle,4,198,270,53460,3591.42,107.7,49.9,0,0,8,11,4,45,2448.16,47.1,205.0,22.68626604,212.2333333,23.21516052
2024-11-09,EcoFit Smart Bottle,5,214,270,57780,22596.53,107.3,88.3,0,0,9,11,4,45,3591.42,38.6,205.0,22.68626604,212.2333333,23.21516052
2024-11-10,EcoFit Smart Bottle,6,277,270,74790,5462.03,108.3,57.5,0,0,10,11,4,45,22596.53,49.9,210.8571429,34.328941,214.2666667,26.05423168
2024-11-11,EcoFit Smart Bottle,0,214,270,57780,5268.29,108.4,48.0,0,0,11,11,4,46,5462.03,88.3,214.1428571,33.19351629,213.3666667,25.56058838
2024-11-12,EcoFit Smart Bottle,1,199,270,53730,3031.61,108.7,45.3,0,0,12,11,4,46,5268.29,57.5,217.5714286,29.51190236,213.1333333,25.66190432
2024-11-13,EcoFit Smart Bottle,2,174,270,46980,2683.55,109.0,38.3,0,0,13,11,4,46,3031.61,48.0,215.2857143,32.47416556,211.9333333,26.63667854
2024-11-14,EcoFit Smart Bottle,3,230,270,62100,4674.57,108.2,56.9,1,0,14,11,4,46,2683.55,45.3,215.1428571,32.39561993,213.0333333,26.68007565
2024-11-15,EcoFit Smart Bottle,4,206,270,55620,5717.5,109.4,51.6,0,0,15,11,4,46,4674.57,38.3,216.2857143,31.82616474,213.1333333,26.64677419
2024-11-16,EcoFit Smart Bottle,5,234,270,63180,4227.05,108.4,51.8,0,0,16,11,4,46,5717.5,56.9,219.1428571,32.47783127,214.0666667,26.87767094
2024-11-17,EcoFit Smart Bottle,6,241,270,65070,4286.45,108.9,52.1,1,0,17,11,4,46,4227.05,51.6,214.0,23.35950913,215.2,27.28318922
2024-11-18,EcoFit Smart Bottle,0,225,270,60750,9198.31,109.3,65.4,1,0,18,11,4,47,4286.45,51.8,215.5714286,23.72661756,215.1,27.24012001
2024-11-19,EcoFit Smart Bottle,1,223,270,60210,5077.97,109.0,45.6,0,0,19,11,4,47,9198.31,52.1,219.0,22.6421436,214.5,26.8453425
2024-11-20,EcoFit Smart Bottle,2,201,270,54270,2748.17,109.4,48.6,0,0,20,11,4,47,5077.97,65.4,222.8571429,14.55367733,213.4333333,26.72036978
2024-11-21,EcoFit Smart Bottle,3,186,270,50220,3294.72,109.2,46.1,0,0,21,11,4,47,2748.17,45.6,216.5714286,19.58619533,211.7333333,26.79157528
2024-11-22,EcoFit Smart Bottle,4,190,270,51300,3701.75,108.8,57.5,0,0,22,11,4,47,3294.72,48.6,214.2857143,21.83051599,209.5,25.65655122
2024-11-23,EcoFit Smart Bottle,5,244,270,65880,4030.44,109.1,43.4,1,0,23,11,4,47,3701.75,46.1,215.7142857,23.59176612,208.9,24.57409626
2024-11-24,EcoFit Smart Bottle,6,218,270,58860,2969.64,108.5,51.3,0,0,24,11,4,47,4030.44,57.5,212.4285714,20.9352744,209.1,24.62456021
2024-11-25,EcoFit Smart Bottle,0,193,270,52110,2459.35,108.3,46.2,0,0,25,11,4,48,2969.64,43.4,207.8571429,21.22442439,208.1,24.64975344
2024-11-26,EcoFit Smart Bottle,1,178,270,48060,4442.48,108.0,49.9,0,0,26,11,4,48,2459.35,51.3,201.4285714,22.64109201,206.9666667,25.23883616
2024-11-27,EcoFit Smart Bottle,2,189,270,51030,3154.52,107.8,46.1,0,0,27,11,4,48,4442.48,46.2,199.7142857,23.12800817,206.9,25.28506442
2024-11-28,EcoFit Smart Bottle,3,186,270,50220,4324.95,108.0,54.9,0,0,28,11,4,48,3154.52,49.9,199.7142857,23.12800817,206.7333333,25.40965515
2024-11-29,EcoFit Smart Bottle,4,199,270,53730,2617.45,107.7,46.1,0,0,29,11,4,48,4324.95,46.1,201.0,22.74496281,207.3,25.02571092
2024-11-30,EcoFit Smart Bottle,5,215,270,58050,3924.56,107.6,39.7,0,0,30,11,4,48,2617.45,54.9,196.8571429,14.89327109,208.9333333,23.80659621
2024-12-01,EcoFit Smart Bottle,6,199,270,53730,4130.36,107.3,53.9,0,0,1,12,4,48,3924.56,46.1,194.1428571,11.81000383,209.0,23.77480556
2024-12-02,EcoFit Smart Bottle,0,236,270,63720,2207.29,108.1,49.1,1,0,2,12,4,49,4130.36,39.7,200.2857143,19.67836617,209.7333333,24.26851704
2024-12-03,EcoFit Smart Bottle,1,175,270,47250,3346.42,108.3,49.2,0,0,3,12,4,49,2207.29,53.9,199.8571429,20.26843664,207.7,24.54573493
2024-12-04,EcoFit Smart Bottle,2,193,270,52110,2537.66,108.5,39.0,0,0,4,12,4,49,3346.42,49.1,200.4285714,19.96544634,207.7666667,24.50148952
2024-12-05,EcoFit Smart Bottle,3,175,270,47250,2253.5,108.9,39.2,0,0,5,12,4,49,2537.66,49.2,198.8571429,21.65200969,207.7666667,24.50148952
2024-12-06,EcoFit Smart Bottle,4,215,270,58050,5959.84,108.5,42.1,1,0,6,12,4,49,2253.5,39.0,201.1428571,22.49761892,208.6,24.30070242
2024-12-07,EcoFit Smart Bottle,5,251,270,67770,3289.42,109.0,48.5,1,0,7,12,4,49,5959.84,39.2,206.2857143,29.28432052,209.2666667,25.19432521
2024-12-08,EcoFit Smart Bottle,6,231,270,62370,5239.5,109.2,43.4,1,0,8,12,4,49,3289.42,42.1,210.8571429,30.43259531,210.3666667,25.40497281
2024-12-09,EcoFit Smart Bottle,0,192,270,51840,3018.56,108.3,37.1,0,0,9,12,4,50,5239.5,48.5,204.5714286,28.87823369,209.6333333,25.61314767
2024-12-10,EcoFit Smart Bottle,1,183,270,49410,4726.01,107.5,55.5,0,0,10,12,4,50,3018.56,43.4,205.7142857,27.64485658,206.5,22.66814566
2024-12-11,EcoFit Smart Bottle,2,179,270,48330,5040.91,107.1,53.7,0,0,11,12,4,50,4726.01,37.1,203.7142857,29.18169681,205.3333333,23.16408238
2024-12-12,EcoFit Smart Bottle,3,200,270,54000,4382.55,106.3,46.9,0,0,12,12,4,50,5040.91,55.5,207.2857143,26.48719367,205.3666667,23.15537226
2024-12-13,EcoFit Smart Bottle,4,216,270,58320,3886.3,106.2,46.9,0,0,13,12,4,50,4382.55,53.7,207.4285714,26.53838191,206.7666667,22.45252975
2024-12-14,EcoFit Smart Bottle,5,269,270,72630,3647.36,105.6,35.1,1,0,14,12,4,50,3886.3,46.9,210.0,31.81194744,208.0666667,24.84563839
2024-12-15,EcoFit Smart Bottle,6,211,270,56970,3395.47,105.5,51.3,0,0,15,12,4,50,3647.36,46.9,207.1428571,30.48184471,208.2333333,24.84806706
2024-12-16,EcoFit Smart Bottle,0,177,270,47790,5718.12,106.4,47.9,0,0,16,12,4,51,3395.47,35.1,205.0,32.20248438,206.3333333,24.98873309
2024-12-17,EcoFit Smart Bottle,1,204,270,55080,5322.48,106.3,52.3,0,0,17,12,4,51,5718.12,51.3,208.0,30.757113,205.1,24.11659895
2024-12-18,EcoFit Smart Bottle,2,198,270,53460,5860.11,106.1,39.3,0,0,18,12,4,51,5322.48,47.9,210.7142857,28.52901614,204.2,23.85068495
2024-12-19,EcoFit Smart Bottle,3,187,270,50490,2497.19,106.4,50.0,0,0,19,12,4,51,5860.11,52.3,208.8571429,29.74014443,203.0,23.77770616
2024-12-20,EcoFit Smart Bottle,4,198,270,53460,4923.47,106.0,46.3,0,0,20,12,4,51,2497.19,39.3,206.2857143,29.79773082,202.9,23.79271114
2024-12-21,EcoFit Smart Bottle,5,226,270,61020,5753.36,106.5,44.9,0,0,21,12,4,51,4923.47,50.0,200.1428571,15.91046376,204.2333333,23.93336055
2024-12-22,EcoFit Smart Bottle,6,233,270,62910,2724.93,106.8,44.1,0,0,22,12,4,51,5753.36,46.3,203.2857143,20.04756249,205.6666667,24.33577377
2024-12-23,EcoFit Smart Bottle,0,179,270,48330,2265.99,106.8,42.0,0,0,23,12,4,52,2724.93,44.9,203.5714286,19.62020339,203.5,23.69016965
2024-12-24,EcoFit Smart Bottle,1,154,270,41580,4964.48,106.9,55.8,0,0,24,12,4,52,2265.99,44.1,196.4285714,27.11000518,201.3666667,25.17454014
2024-12-25,EcoFit Smart Bottle,2,225,270,60750,4297.89,108.1,47.0,0,1,25,12,4,52,4964.48,42.0,200.2857143,29.21023956,202.4333333,25.48384659
2024-12-26,EcoFit Smart Bottle,3,205,270,55350,5367.32,108.7,58.2,0,0,26,12,4,52,4297.89,55.8,202.8571429,28.63231607,203.3333333,25.06451446
2024-12-27,EcoFit Smart Bottle,4,201,270,54270,2559.09,110.0,47.5,0,0,27,12,4,52,5367.32,47.0,203.2857143,28.56988091,203.7333333,24.92323848
2024-12-28,EcoFit Smart Bottle,5,250,270,67500,5181.07,110.3,55.6,1,0,28,12,4,52,2559.09,58.2,206.7142857,32.86697575,205.8666667,26.06587587
